ASpace_ID,Names,Authority_ID,Source
3563,"Sorenson, Christian",,local
3564,"Sorenson, Magda",,local
3565,"Villanueva, Carlos Raúl",,library of congress name authority file
3568,"Heizer, Michael",,library of congress name authority file
3569,"Newton, Gordon",,library of congress name authority file
3570,"Basen, Dan",,
3571,"Smith, Tony",,library of congress name authority file
3572,"Martin, Agnes",,library of congress name authority file
3573,"Hinkefuss, Carl Ernst",,library of congress name authority file
3574,"Deffke, Wilhelm H. (Wilhelm Heinrich)",,library of congress name authority file
3575,"Meissonier, Jean Louis Ernest",,library of congress name authority file
3576,"King, Phillip",,library of congress name authority file
3577,"Monti della Corte von Rezzori, Beatrice",,local
3578,"Saura, Antonio",,library of congress name authority file
3579,"Scordia, Antonio",,library of congress name authority file
3580,"Takahashi, Shū",,library of congress name authority file
3581,"Cisventi, Carlo",,local
3582,"Mulas, Ugo",,library of congress name authority file
3583,"Namuth, Hans",,library of congress name authority file
3584,"Sonnabend, Ileana",,library of congress name authority file
3586,"Sohm, Hanns",,library of congress name authority file
3587,"Nefertari, Queen, consort of Ramses II, King of Egypt",,library of congress name authority file
3589,"Liotard, Jean-Etienne",,library of congress name authority file
3590,"Kholodkov, Viktor",,
3591,"Lanza, Alcides",,library of congress name authority file
3592,"Moretto, Nelly",,library of congress name authority file
3593,"Vega, Jorge de la",,library of congress name authority file
3594,"Meissonnier, Juste Aurèle",,library of congress name authority file
3595,"La Rue, Louis-Félix de",,library of congress name authority file
3596,"Choffard, Pierre-Philippe",,library of congress name authority file
3597,"Drais, Pierre François",,local
3598,"Ouizille, Charles",,local
3599,"Szeemann, Harald",,library of congress name authority file
3600,"Kappe, Ray",,library of congress name authority file
3601,"Lotery, Rex",,ingest
3602,"Boccato, Clelio",,ingest
3606,"Nemeth, Erik",,
3612,"Varnedoe, Kirk",,library of congress name authority file
3613,Master of the Legend of St. Ursula,,library of congress name authority file
3614,"Smith, Käthe",,
3615,"Faure, Patricia",,library of congress name authority file
3616,"Foulkes, Llyn",,library of congress name authority file
3617,"Shapiro, Joel",,library of congress name authority file
3618,"Murrill, Gwynn",,library of congress name authority file
3619,"Hoefer, Wade",,library of congress name authority file
3621,"Nielsen, Margaret",,library of congress name authority file
3622,"Okulick, John",,library of congress name authority file
3624,"Bonnemaison, Joachim",,library of congress name authority file
3625,"Disdéri, André-Adolphe-Eugène",,library of congress name authority file
3626,"Abbott, Berenice",,library of congress name authority file
3628,"Baldus, Edouard",,library of congress name authority file
3630,"Caneva, Giacomo",,library of congress name authority file
3631,"Jones, Calvert Richard",,library of congress name authority file
3632,"Le Gray, Gustave",,library of congress name authority file
3633,"Lumière, Auguste",,library of congress name authority file
3634,"Lumière, Louis",,library of congress name authority file
3636,"Méhédin, Léon",,library of congress name authority file
3637,"Negrè, Charles",,library of congress name authority file
3638,Richebourg,,library of congress name authority file
3640,"Basile, Renzo",,local
3641,"Eaton, Thomas Damant",,local
3642,"Martens, Friedrich von",,local
3643,"Story-Maskelyn, Nevil",,library of congress name authority file
3644,"Mangin, Alphonse",,local
3645,"Opisso, Ricard",,library of congress name authority file
3646,"Feininger, Andreas",,library of congress name authority file
3663,"Krisel, William",,library of congress name authority file
3665,"Tuchman, Phyllis",,
3666,"Chamberlain, John",,library of congress name authority file
3667,"Glass, Philip",,library of congress name authority file
3668,"McCracken, John",,library of congress name authority file
3669,"Zazeela, Marian",,library of congress name authority file
3670,"Hutzel, Max",,ingest
3671,"Sigismondi, Roberto",,ingest
3673,"Salerno, Luigi",,library of congress name authority file
3674,"Caravaggio, Michelangelo Merisi da",,library of congress name authority file
3675,Guercino,,library of congress name authority file
3676,"Mahon, Denis",,library of congress name authority file
3677,"Rosa, Salvatore",,library of congress name authority file
3678,"Cuno, James B.",,library of congress name authority file
3679,"Jarry, Alfred",,library of congress name authority file
3680,"Schulthess, Armand",,local
3681,"Biel, Michael von",,ingest
3682,"Boulez, Pierre, 1925-",,ingest
3683,"Brecht, George",,ingest
3684,"Brown, Earle, 1926-2002",,ingest
3685,"Bussotti, Sylvano",,ingest
3686,"Cage, John",,ingest
3687,"Cardew, Cornelius",,ingest
3688,"Cowell, Henry, 1897-1965",,ingest
3689,"Cross, Lowell M.",,ingest
3690,"Cunningham, Merce",,ingest
3691,"Feldman, Morton, 1926-1987",,ingest
3692,"Fine, Albert",,ingest
3693,"Ichiyanagi, Toshi, 1933-",,ingest
3694,"Jennings, Terry",,ingest
3695,"Kagel, Mauricio",,ingest
3696,"Lucier, Alvin",,ingest
3697,"Nilsson, Bo",,ingest
3698,"Oliveros, Pauline, 1932-",,ingest
3699,"Ono, Yōko",,ingest
3700,"Richards, Mary Caroline",,ingest
3701,"Stockhausen, Karlheinz, 1928-2007",,ingest
3702,"Viola, Bill, 1951-",,ingest
3703,"Wolpe, Stefan",,ingest
3704,"Young, La Monte",,ingest
3705,"Acker, Kathy",,library of congress name authority file
3706,"Lippard, Lucy",,library of congress name authority file
3707,"O'Doherty, Brian",,library of congress name authority file
3711,"Twombly, Cy",,library of congress name authority file
3712,"Merz, Mario",,library of congress name authority file
3713,"Boltanski, Christian",,library of congress name authority file
3714,"Siciliano, Rocco C.",,library of congress name authority file
3715,"Whitehead, John Claiborne, 1963-",,library of congress name authority file
3716,"Pinkerton, Linda F.",,library of congress name authority file
3717,"Whaley, J. Patrick",,library of congress name authority file
3718,"Byars, James Lee",,library of congress name authority file
3719,"Kowalski, Piotr",,library of congress name authority file
3720,"Laib, Wolfgang",,library of congress name authority file
3721,"Polke, Sigmar",,library of congress name authority file
3722,"Rabinowitch, Royden",,library of congress name authority file
3723,"Rätz, Markus",,library of congress name authority file
3724,"Sonnier, Keith",,library of congress name authority file
3725,"Burkhard, Balthasar",,library of congress name authority file
3726,"Beeren, Wim",,
3727,"Bezzola, Leonardo",,library of congress name authority file
3728,"Boersma, Pieter",,library of congress name authority file
3729,"Drayer, Walter",,
3730,"Eggmann, Verena",,library of congress name authority file
3731,"Hellgroth, Brigitte",,
3732,"Merola, Andrea",,
3733,"Sattmann, Didi",,library of congress name authority file
3734,"Wehrmann, Erhard",,library of congress name authority file
3735,"Erburu, Robert F.",,local
3737,"Fellerer, Margarethe",,
3738,"Watson, Steve",,local
3739,"Penna, Agostino",,
3740,"Pinelli, Bartolomeo",,
3741,"Sarti, Antonio",,
3742,"Silvestre, Israël",,library of congress name authority file
3744,"Arbus, Diane",,library of congress name authority file
3745,"Atget, Eugène",,library of congress name authority file
3746,"Charnay, Désiré",,library of congress name authority file
3747,"Ducamp, Maxime",,library of congress name authority file
3748,"Evans, Walker",,library of congress name authority file
3749,"Frank, Robert",,library of congress name authority file
3750,"Hine, Lewis Wickes",,library of congress name authority file
3751,"Howells, Michael",,library of congress name authority file
3752,"Kainen, Jacob",,library of congress name authority file
3753,"Karsh, Yousuf",,library of congress name authority file
3754,"Serrano, Andres",,library of congress name authority file
3755,"Witkin, Joel-Peter",,library of congress name authority file
3756,"Deruytter, Wouter",,library of congress name authority file
3757,"Israel, Franklin D.",,library of congress name authority file
3758,"Getty, Anne Catherine",,local
3764,"Hormusjee, Shapoorjee",,
3765,"Chintamon, Hurrychund",,
3766,"Jamsetjee, Rustomjee",,
3767,"Komor, Mathias",,library of congress name authority file
3768,"Simon, Michael",,
3769,"Georgescu, Haralamb H.",,
3774,"Lunn, Harry H. (Harry Hyatt)",,library of congress name authority file
3775,"Naar, Jon",,library of congress name authority file
3776,"Roth, Elizabeth E.",,library of congress name authority file
3777,"Mühl, Otto",,library of congress name authority file
3778,"Creangă, Horia",,library of congress name authority file
3779,"Smith, Richard Averill",,local
3780,"Hackett, G.D.",,local
3781,"Hildyard, R.H.",,local
3794,"Ingholt, Harald",,library of congress name authority file
3795,"Mahar, James Michael",,local
3796,"Albertini, Béla",,library of congress name authority file
3797,"Kincses, Károly",,library of congress name authority file
3798,"Angelo Funk, Pál",,library of congress name authority file
3799,"Erdélyi, Mór",,library of congress name authority file
3800,"Féner, Tamás",,library of congress name authority file
3801,"Hemző, Károly",,library of congress name authority file
3802,"Kálmán, Kata",,library of congress name authority file
3803,"Korniss, Péter",,library of congress name authority file
3804,"Rosti, Pál",,library of congress name authority file
3805,"Vadas, Ernő",,library of congress name authority file
3806,"Ringling, John",,library of congress name authority file
3808,"Preusser, Frank D.",,
3809,"Friedman, Ann Marti",,library of congress name authority file
3810,"Brigham, Diane",,local
3811,"Ebitz, David",,local
3812,"Harrison, D. Dex (Donald Dex)",,local
3813,"Rossi, Aldo",,library of congress name authority file
3814,"Kopelman, Gabrielle",,local
3815,"Loos, Adolf",,library of congress name authority file
3816,"Ungers, O. M. (Oswald Mathias)",,library of congress name authority file
3817,"Aymonino, Carlo",,library of congress name authority file
3818,"Krier, Léon",,library of congress name authority file
3819,"Krier, Rob",,library of congress name authority file
3823,"Mühl, Wilma",,
3824,"Brus, Günter",,library of congress name authority file
3825,"Duhm, Dieter",,library of congress name authority file
3826,"Kunzelmann, Dieter",,library of congress name authority file
3827,"Stocker, Erika",,
3828,"Weibel, Peter",,library of congress name authority file
3829,"Weiermair, Oswald",,library of congress name authority file
3830,"Wiener, Oswald",,library of congress name authority file
3831,"Kren, Kurt",,library of congress name authority file
3832,"Dutartre, Philippe ((Photographer))",,
3833,"Hoffenreich, Ludwig",,
3834,"Stenzel, Hans-Christof",,library of congress name authority file
3836,"Simon, Carol",,local
3837,"Bezzola, Leonardo",,ingest
3838,"Boersma, Pieter",,ingest
3839,"Burkhard, Balthasar",,ingest
3840,"Drayer, Walter",,ingest
3841,"Eggmann, Verena",,ingest
3842,"Fellerer, Margarethe, 1886-1961",,ingest
3843,"Hellgroth, Brigitte",,ingest
